ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,Hour,Duration
A-2047869,MapQuest,201.0,2,2018-06-05 08:03:29,2018-06-05 09:03:15,37.769943,-122.417801,,,0.0,Accident on US-101 Southbound at Exits 434A 434B 13th St.,,S Van Ness Ave,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2018-06-05 07:56:00,57.0,,67.0,29.93,10.0,WSW,19.6,,Partly Cloudy,False,False,False,False,False,False,False,False,False,True,False,True,False,Day,Day,Day,Day,08,59
A-2047870,MapQuest,241.0,3,2018-06-05 08:05:19,2018-06-05 09:05:03,37.765289,-122.40489199999999,,,0.0,Lane blocked due to accident on I-80 Eastbound at Exits 1A 1B US-101.,,San Francisco-Oakland Bay Bridge,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2018-06-05 07:56:00,57.0,,67.0,29.93,10.0,WSW,19.6,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,08,59
A-2047888,MapQuest,201.0,3,2018-06-05 09:03:52,2018-06-05 09:48:11,37.735268,-122.406975,,,0.0,Right hand shoulder blocked due to accident on I-280 Northbound before Alemany Blvd.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2018-06-05 08:56:00,59.0,,62.0,29.94,10.0,West,18.4,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,09,44
A-2047899,MapQuest,201.0,2,2018-06-05 09:44:16,2018-06-05 10:29:03,37.774757,-122.454674,,,0.0,Accident on Fulton St at Stanyan St.,2323.0,Fulton St,L,San Francisco,San Francisco,CA,94117-1006,US,US/Pacific,KSFO,2018-06-05 09:56:00,61.0,,58.0,29.94,10.0,West,16.1,,Partly Cloudy,True,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,09,44
A-2050311,MapQuest,201.0,3,2018-06-06 05:25:49,2018-06-06 05:54:31,37.76228,-122.39288300000001,,,0.589999973774,Entry ramp to I-280 Southbound from Mariposa St shoulder blocked due to accident.,,I-280 S,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2018-06-06 05:53:00,53.1,,83.0,29.89,9.0,WSW,9.2,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,05,28
A-2050330,MapQuest,201.0,3,2018-06-06 07:12:50,2018-06-06 07:42:33,37.725777,-122.446198,,,0.0,Right hand shoulder blocked due to accident on I-280 Northbound at Exit 51 Ocean Ave.,,John F Foran Fwy,R,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2018-06-06 06:56:00,55.0,,74.0,29.89,10.0,West,17.3,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,07,29
A-2050411,MapQuest,201.0,2,2018-06-06 18:18:46,2018-06-06 18:48:34,37.752502,-122.40300800000001,,,0.0,Accident on US-101 Southbound at Exit 432 Bay Shore Blvd.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2018-06-06 17:53:00,61.0,,72.0,29.93,10.0,West,20.7,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,18,29
A-2052864,MapQuest,201.0,2,2018-06-07 14:46:09,2018-06-07 15:15:26,37.734898,-122.40866100000001,,,0.0,Accident on US-101 Southbound at I-280.,,I-280 S,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2018-06-07 14:56:00,64.9,,52.0,30.06,10.0,West,24.2,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,14,29
A-2055256,MapQuest,201.0,2,2018-06-08 06:02:14,2018-06-08 06:46:48,37.745971999999995,-122.40430500000001,,,1.05999994278,Exit ramp from US-101 Northbound at Exit 432 to Potrero Avenue lane blocked due to accident.,,Bay Shore Blvd,R,San Francisco,San Francisco,CA,94124,US,US/Pacific,KSFO,2018-06-08 05:56:00,57.0,,74.0,30.04,10.0,West,17.3,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,06,44
A-2055292,MapQuest,201.0,3,2018-06-08 09:59:08,2018-06-08 10:43:18,37.736782,-122.407547,,,0.23000000417199998,Exit ramp from I-280 Northbound to US-101 Northbound lane blocked due to accident.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2018-06-08 09:56:00,64.0,,60.0,30.06,10.0,WNW,16.1,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,09,44
A-2055312,MapQuest,201.0,3,2018-06-08 14:15:21,2018-06-08 14:45:08,37.710575,-122.46115900000001,,,0.0,Accident on I-280 Southbound at Exit 50 Alemany Blvd.,,I-280 S,R,San Francisco,San Francisco,CA,94132,US,US/Pacific,KSFO,2018-06-08 13:56:00,68.0,,52.0,30.06,10.0,West,23.0,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,14,29
A-2056193,MapQuest,241.0,3,2018-06-08 23:17:24,2018-06-08 23:46:59,37.710353999999995,-122.46536299999998,,,0.0,#3 lane blocked due to accident on I-280 Southbound at Exits 49 49B CA-1.,,I-280 S,R,San Francisco,San Francisco,CA,94132,US,US/Pacific,KSFO,2018-06-08 23:03:00,57.9,,84.0,30.07,7.0,West,13.8,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,23,29
A-2056205,MapQuest,201.0,3,2018-06-09 11:18:10,2018-06-09 11:47:05,37.731277,-122.43521899999999,,,0.0,Accident on I-280 Southbound near Exit 52 Bosworth St.,,John F Foran Fwy,R,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2018-06-09 10:56:00,63.0,,63.0,30.11,10.0,West,25.3,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,11,28
A-2056209,MapQuest,201.0,2,2018-06-09 11:55:11,2018-06-09 12:24:09,37.734898,-122.40866100000001,,,0.0,Accident on US-101 Northbound at Exits 430A 430B 431 I-280.,,I-280 S,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2018-06-09 11:56:00,64.9,,56.0,30.11,10.0,West,27.6,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,11,28
A-2056218,MapQuest,201.0,3,2018-06-09 14:59:28,2018-06-09 15:29:03,37.784985,-122.39275400000001,,,0.0,Accident on I-80 Westbound at Exits 2B 2C Harrison St.,,I-80 W,R,San Francisco,San Francisco,CA,94105,US,US/Pacific,KOAK,2018-06-09 14:53:00,68.0,,50.0,30.09,10.0,West,23.0,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,14,29
A-2056867,MapQuest,241.0,3,2018-06-10 07:57:53,2018-06-10 08:26:45,37.785542,-122.39138,,,0.0,One lane blocked due to accident on I-80 Eastbound near Exits 2B 2C Harrison St.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94105,US,US/Pacific,KOAK,2018-06-10 07:53:00,57.0,,57.0,30.12,10.0,NW,9.2,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,07,28
A-2056868,MapQuest,201.0,2,2018-06-10 09:26:11,2018-06-10 09:55:11,37.723717,-122.40111499999999,,,0.0,Accident on US-101 Southbound near Exit 430A San Bruno Ave.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2018-06-10 09:56:00,63.0,,48.0,30.12,10.0,NE,4.6,,Scattered Clouds,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,09,29
A-2059125,MapQuest,201.0,2,2018-06-11 02:45:40,2018-06-11 03:29:52,37.727306,-122.402786,,,0.0,Right hand shoulder blocked due to accident and grass fire on US-101 Southbound before I-280. Involving a vehicle fire.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2018-06-11 02:56:00,55.9,,69.0,29.99,10.0,West,16.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,02,44
A-2059126,MapQuest,201.0,3,2018-06-11 02:56:19,2018-06-11 03:40:44,37.779099,-122.40036,,,0.6399999856949999,Accident on exit ramp from I-80 Westbound at Exits 2 2A to Fifth St.,,I-80 W,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2018-06-11 02:53:00,55.0,,83.0,29.99,10.0,ESE,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,02,44
A-2059127,MapQuest,201.0,3,2018-06-11 03:10:44,2018-06-11 03:39:38,37.785542,-122.39138,,,0.0,Gore point obstructed due to accident on I-80 Eastbound at 1st St.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94105,US,US/Pacific,KOAK,2018-06-11 02:53:00,55.0,,83.0,29.99,10.0,ESE,5.8,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,03,28
A-2059214,MapQuest,201.0,3,2018-06-11 17:16:01,2018-06-11 18:00:23,37.785583,-122.391586,,,1.5800000429199998,Exit ramp from I-80 Westbound to Harrison St lane blocked due to accident.,,I-80 W,R,San Francisco,San Francisco,CA,94105,US,US/Pacific,KOAK,2018-06-11 16:53:00,71.1,,55.0,29.88,10.0,WNW,12.7,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,17,44
A-2059240,MapQuest,241.0,3,2018-06-11 22:38:19,2018-06-11 23:07:39,37.785542,-122.39138,,,0.0,Lane blocked due to accident on I-80 Eastbound at 1st St.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94105,US,US/Pacific,KOAK,2018-06-11 22:53:00,60.1,,78.0,29.87,10.0,West,8.1,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,22,29
A-2061505,MapQuest,241.0,3,2018-06-12 01:34:09,2018-06-12 02:18:45,37.778683,-122.400322,,,0.0,One lane blocked due to accident on I-80 Eastbound at Exits 2 2A Harrison St.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2018-06-12 01:53:00,55.9,,87.0,29.85,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,01,44
A-2061533,MapQuest,201.0,2,2018-06-12 07:07:28,2018-06-12 07:51:43,37.769375,-122.405533,,,0.0,Right hand shoulder blocked due to accident on US-101 Southbound at I-80 .,15.0,San Bruno Ave,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2018-06-12 06:56:00,61.0,,67.0,29.85,10.0,WNW,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,07,44
A-2061537,MapQuest,201.0,3,2018-06-12 07:09:59,2018-06-12 07:54:25,37.731983,-122.41541299999999,,,0.0,#3 lane blocked due to accident on I-280 Northbound before Exit 53 Alemany Blvd.,,John F Foran Fwy,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2018-06-12 06:56:00,61.0,,67.0,29.85,10.0,WNW,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,07,44
A-2061542,MapQuest,201.0,2,2018-06-12 07:31:38,2018-06-12 08:15:56,37.740299,-122.40786000000001,,,0.0,Right hand shoulder blocked due to accident on US-101 Northbound before I-280.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94110,US,US/Pacific,KSFO,2018-06-12 07:56:00,66.0,,60.0,29.86,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,07,44
A-2061608,MapQuest-Bing,201.0,3,2018-06-12 17:14:26,2018-06-12 17:59:02,37.714134,-122.451393,,,0.0,Slow lane blocked due to accident on I-280 Northbound after Exit 50 Alemany Blvd.,,I-280 S,R,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2018-06-12 16:56:00,70.0,,51.0,29.81,10.0,West,25.3,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,17,44
A-2061611,MapQuest,201.0,2,2018-06-12 17:25:46,2018-06-12 18:10:25,37.748791,-122.40400700000001,,,0.0,Right hand shoulder blocked due to accident on US-101 Southbound at Exit 432 Bay Shore Blvd.,,Bay Shore Blvd,R,San Francisco,San Francisco,CA,94110,US,US/Pacific,KSFO,2018-06-12 16:56:00,70.0,,51.0,29.81,10.0,West,25.3,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,17,44
A-2063871,MapQuest,201.0,3,2018-06-13 00:25:02,2018-06-13 01:09:41,37.731277,-122.43521899999999,,,0.0,Right hand shoulder blocked due to accident on I-280 Northbound at Exit 52 Bosworth St.,,John F Foran Fwy,R,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2018-06-13 00:56:00,57.9,,70.0,29.83,10.0,WNW,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,00,44
A-2063921,MapQuest,201.0,3,2018-06-13 08:28:22,2018-06-13 09:12:53,37.784985,-122.39275400000001,,,0.0,#1 and #2 lane blocked due to accident on I-80 Westbound before Harrison St.,,I-80 W,R,San Francisco,San Francisco,CA,94105,US,US/Pacific,KOAK,2018-06-13 08:53:00,61.0,,70.0,29.84,9.0,SW,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,08,44
A-2063925,MapQuest,245.0,2,2018-06-13 08:43:09,2018-06-13 09:27:32,37.765995000000004,-122.40522,,,0.0,Two lanes blocked due to accident on US-101 Southbound after I-80 .,1800.0,16th St,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2018-06-13 08:56:00,64.9,,56.0,29.83,10.0,North,4.6,,Clear,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day,08,44
A-2063979,MapQuest,241.0,2,2018-06-13 16:29:30,2018-06-13 16:59:15,37.714653000000006,-122.39756799999999,,,0.0,Lane blocked due to accident on US-101 Northbound at 3rd St.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2018-06-13 16:56:00,66.9,,59.0,29.81,10.0,West,27.6,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,16,29
A-2063980,MapQuest,201.0,3,2018-06-13 16:29:05,2018-06-13 16:58:44,37.73328,-122.404953,,,0.509999990463,Accident on entry ramp to I-280 Northbound at Exits 430A 430B 431 from US-101 Northbound.,,Bay Shore Blvd,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2018-06-13 16:56:00,66.9,,59.0,29.81,10.0,West,27.6,,Partly Cloudy,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day,16,29
A-2063985,MapQuest,201.0,2,2018-06-13 16:59:06,2018-06-13 17:28:55,37.743958,-122.405594,,,0.0,Accident on US-101 Northbound at Exit 432 Bay Shore Blvd.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94110,US,US/Pacific,KSFO,2018-06-13 16:56:00,66.9,,59.0,29.81,10.0,West,27.6,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,16,29
A-2066391,MapQuest,201.0,2,2018-06-14 12:16:17,2018-06-14 12:46:03,37.711311,-122.395523,,,0.0,Accident on US-101 Northbound at Exits 429B 429C Bay Shore Blvd.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2018-06-14 11:56:00,70.0,,49.0,29.82,10.0,Variable,5.8,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,12,29
A-2066393,MapQuest,201.0,3,2018-06-14 13:21:28,2018-06-14 13:50:51,37.772369,-122.398117,,,0.0,Accident on I-280 Northbound at Exit 57 King St.,,I-280 S,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2018-06-14 12:53:00,64.9,,61.0,29.83,10.0,WSW,6.9,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,13,29
A-2068662,MapQuest,201.0,2,2018-06-15 08:39:20,2018-06-15 09:23:50,37.766453000000006,-122.405304,,,0.0,#3 lane blocked due to accident on US-101 Southbound after I-80 .,,Central Fwy,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2018-06-15 08:56:00,62.1,,62.0,29.77,10.0,South,9.2,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,08,44
A-2068668,MapQuest,201.0,2,2018-06-15 09:11:03,2018-06-15 09:38:22,37.766453000000006,-122.405304,,,0.0,Accident on US-101 Southbound after I-80.,,Central Fwy,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2018-06-15 08:56:00,62.1,,62.0,29.77,10.0,South,9.2,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,09,27
A-2068722,MapQuest,201.0,3,2018-06-15 15:30:59,2018-06-15 16:30:48,37.772949,-122.40656299999999,,,0.0,Accident on I-80 Eastbound at Exits 1 1C Harrison St.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2018-06-15 15:10:00,64.9,,56.0,29.78,10.0,WSW,20.7,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,15,59
A-2069830,MapQuest,201.0,3,2018-06-16 10:19:09,2018-06-16 10:48:47,37.782742,-122.39551499999999,,,0.0,Accident on I-80 Eastbound at Exits 2 2A Harrison St.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2018-06-16 09:53:00,61.0,,72.0,29.75,10.0,SW,6.9,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,10,29
A-2070649,MapQuest,201.0,3,2018-06-17 14:55:27,2018-06-17 15:25:13,37.710353999999995,-122.46536299999998,,,0.0,Accident on I-280 Southbound at Exits 49 49B CA-1.,,I-280 S,R,San Francisco,San Francisco,CA,94132,US,US/Pacific,KSFO,2018-06-17 14:56:00,71.1,,49.0,29.92,10.0,South,9.2,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,14,29
A-2072719,MapQuest,201.0,2,2018-06-17 23:19:34,2018-06-18 00:04:14,37.748409,-122.407852,,,0.0,Accident on Cesar Chavez St both ways at Precita Ave.,,Cesar Chavez St,R,San Francisco,San Francisco,CA,94110,US,US/Pacific,KSFO,2018-06-17 22:56:00,61.0,,70.0,30.0,10.0,WSW,9.2,,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,True,False,False,Night,Night,Night,Night,23,44
A-2072783,MapQuest-Bing,241.0,2,2018-06-18 10:20:47,2018-06-18 10:50:31,37.761818,-122.40586100000002,,,0.0,#2 lane blocked due to accident on US-101 Northbound at Exit 433A Vermont St.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2018-06-18 10:34:00,62.1,,75.0,30.07,10.0,WNW,4.6,,Scattered Clouds,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,10,29
A-2072805,MapQuest-Bing,201.0,3,2018-06-18 15:02:30,2018-06-18 15:32:15,37.719162,-122.448273,,,0.0,#1 lane blocked due to accident on I-280 Northbound at Exit 51 Ocean Ave.,,John F Foran Fwy,R,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2018-06-18 14:56:00,68.0,,56.0,30.04,10.0,West,20.7,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,15,29
A-2072813,MapQuest,201.0,2,2018-06-18 15:35:40,2018-06-18 16:05:40,37.77282,-122.47840900000001,,,0.0,Accident on Fulton St Westbound at 19th Ave.,4358.0,Fulton St,R,San Francisco,San Francisco,CA,94121-3816,US,US/Pacific,KSFO,2018-06-18 15:56:00,68.0,,55.0,30.03,10.0,WNW,20.7,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,15,30
A-2072832,MapQuest,201.0,2,2018-06-18 18:00:29,2018-06-18 18:30:06,37.764633,-122.40511299999999,,,0.0,Right lane blocked due to accident on US-101 Southbound at Exit 433A Vermont St.,,17th St,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2018-06-18 17:56:00,63.0,,67.0,30.0,10.0,WNW,24.2,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,18,29
A-2075142,MapQuest,201.0,2,2018-06-19 05:37:09,2018-06-19 06:06:21,37.766445000000004,-122.405304,,,0.0,Right shoulder #1 and #2 lane blocked due to accident on US-101 Southbound after I-80.,,Central Fwy,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2018-06-19 05:56:00,57.0,,77.0,30.04,10.0,West,6.9,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,05,29
A-2075162,MapQuest,201.0,2,2018-06-19 07:54:26,2018-06-19 08:24:09,37.754494,-122.461243,,,0.0,Accident on Warren Dr near Devonshire Way.,298.0,Warren Dr,R,San Francisco,San Francisco,CA,94131-1032,US,US/Pacific,KSFO,2018-06-19 07:56:00,57.0,,81.0,30.06,10.0,West,8.1,,Overcast,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day,07,29
A-2075165,MapQuest,201.0,2,2018-06-19 08:03:57,2018-06-19 08:48:30,37.739585999999996,-122.406967,,,0.0,Accident on Bay Shore Blvd near Cortland Ave.,481.0,Bay Shore Blvd,L,San Francisco,San Francisco,CA,94124-1511,US,US/Pacific,KSFO,2018-06-19 07:56:00,57.0,,81.0,30.06,10.0,West,8.1,,Overcast,False,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day,08,44
A-2075243,MapQuest,201.0,2,2018-06-19 20:53:53,2018-06-19 21:38:23,37.765285,-122.40490700000001,,,0.0,#1 lane blocked due to accident on US-101 Northbound at I-80.,,San Francisco-Oakland Bay Bridge,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2018-06-19 20:56:00,57.0,,77.0,30.02,10.0,West,18.4,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,20,44
